fight_id,fighter1_id,fighter1,fighter2_id,fighter2,result,bout,method,round,time,format,ref,date
14a40f30e0cb22c9,203c957eac95dd87,Hyun Gyu Lim,84b3e7d38f2d2ec5,Neil Magny,Neil Magny,Welterweight Bout,KO/TKO,2,1:24,3 Rnd (5-5-5),Steve Perceval,"May 16, 2015"
093ca77f7f7219f6,64360e618823a8e4,Phillipe Nover,a00ec21cfbba17b6,Yui Chul Nam,Phillipe Nover,Featherweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Greg Kleynjans,"May 16, 2015"
4702ef17c48bf1d1,40ff198adda94b9f,Mark Eddiva,938ad489fb7a1f31,Levan Makashvili,Levan Makashvili,Featherweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Terry Hill,"May 16, 2015"
1e176413438fabd5,9a2d3567abc02e34,Tae Hyun Bang,53ec9cb470e1a4ea,Jon Tuck,Jon Tuck,Lightweight Bout,Submission,1,3:56,3 Rnd (5-5-5),,"May 16, 2015"
97c302628f231da3,7b310409440c9102,Zhang Lipeng,633a45d131192ffe,Kajan Johnson,Kajan Johnson,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Greg Kleynjans,"May 16, 2015"
00684df5ed23e6ca,e64b96c07d7ce999,Li Jingliang,e9213f53ddeca978,Dhiego Lima,Li Jingliang,Welterweight Bout,KO/TKO,1,1:25,3 Rnd (5-5-5),Terry Hill,"May 16, 2015"
80551dceed42e7ab,2c1170b825f58e57,Guangyou Ning,b9c03e7a4557e542,Royston Wee,Guangyou Ning,Bantamweight Bout,KO/TKO,2,4:59,3 Rnd (5-5-5),Steve Perceval,"May 16, 2015"
49749ee78bc54a48,57887765f831e228,Roldan Sangcha'an,0d0351c20169a499,Jon Delos Reyes,Jon Delos Reyes,Flyweight Bout,Submission,2,3:13,3 Rnd (5-5-5),Greg Kleynjans,"May 16, 2015"
c13b2493018fc98b,9eb069062a0cfc13,Nolan Ticman,5ea918ea81b7dee2,Yao Zhikui,Yao Zhikui,Flyweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Terry Hill,"May 16, 2015"
57b986d06bde71c2,d28dee5c705991df,Stipe Miocic,eef9b891edbd4604,Mark Hunt,Stipe Miocic,Heavyweight Bout,KO/TKO,5,2:47,5 Rnd (5-5-5-5-5),John Sharp,"May 09, 2015"
7ec24848cac6c5a1,0c6d9ea8306c029e,Brad Tavares,e1147d3d2dabe1ce,Robert Whittaker,Robert Whittaker,Middleweight Bout,KO/TKO,1,0:44,3 Rnd (5-5-5),Steve Perceval,"May 09, 2015"
0fa31c9f7495810b,4b4753d19489297f,Anthony Perosh,cb52f9490c2dc069,Sean O'Connell,Sean O'Connell,Light Heavyweight Bout,KO/TKO,1,0:56,3 Rnd (5-5-5),Greg Kleynjans,"May 09, 2015"
418b6f692abe9e35,a845f0735bc67405,Jake Matthews,6256b2b1562cb8e1,James Vick,James Vick,Lightweight Bout,Submission,1,4:53,3 Rnd (5-5-5),Steve Perceval,"May 09, 2015"
4f722e80eadb6d2f,ef7fa30364cbe7f2,Hatsu Hioki,193b9d1858bc4df3,Dan Hooker,Dan Hooker,Featherweight Bout,KO/TKO,2,4:13,3 Rnd (5-5-5),John Sharp,"May 09, 2015"
43baf5b905686ebf,7339d340aa2889cb,Kyle Noke,f40ec51dd4de47c3,Jonavin Webb,Kyle Noke,Welterweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Greg Kleynjans,"May 09, 2015"
f208b79b0d78045b,bdcbb976816fd256,Daniel Kelly,d156513a19acf856,Sam Alvey,Sam Alvey,Middleweight Bout,KO/TKO,1,0:49,3 Rnd (5-5-5),Steve Perceval,"May 09, 2015"
e4549c57faca7a64,907e60fd13407e1e,Bec Rawlings,77350fd0e6d1dba8,Lisa Ellis,Bec Rawlings,Women's Strawweight Bout,Submission,1,4:09,3 Rnd (5-5-5),John Sharp,"May 09, 2015"
8a39075a9ffaa971,00debc804e2b1cd4,Dylan Andrews,34e552520a934063,Brad Scott,Brad Scott,Middleweight Bout,Submission,2,4:54,3 Rnd (5-5-5),Greg Kleynjans,"May 09, 2015"
d1c4c06780cbd36e,26b63bc5c0c1f65d,Alex Chambers,05b43e0ead3df345,Kailin Curran,Alex Chambers,Women's Strawweight Bout,Submission,3,3:15,3 Rnd (5-5-5),Steve Perceval,"May 09, 2015"
979269d4ab5784af,1e7483dbff40b84b,Vik Grujic,494b0bfdbac74502,Brendan O'Reilly,Brendan O'Reilly,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John Sharp,"May 09, 2015"
398f4857f9692204,e18a19001a3f7c7d,Alptekin Ozkilic,840d2c82ea68b9aa,Ben Nguyen,Ben Nguyen,Flyweight Bout,KO/TKO,1,4:59,3 Rnd (5-5-5),Greg Kleynjans,"May 09, 2015"
6c2097664ac1bf16,8a304bfd6bf04a57,Demetrious Johnson,98aa60cf58071fd6,Kyoji Horiguchi,Demetrious Johnson,UFC Flyweight Title Bout,Submission,5,4:59,5 Rnd (5-5-5-5-5),Yves Lavigne,"April 25, 2015"
4669c07f3cc9e35f,ffc088e64fab57e9,Quinton Jackson,1fb80f46d3c105d9,Fabio Maldonado,Quinton Jackson,Catch Weight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,"April 25, 2015"
ccbbf1ccd4513551,2b93ebd9f5417ad2,Michael Bisping,5d7bdab5e03e3216,CB Dollaway,Michael Bisping,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jerin Valel,"April 25, 2015"
0c74e600ded0de97,c21a036b4e012f1c,John Makdessi,784285b7ae7dd85f,Shane Campbell,John Makdessi,Catch Weight Bout,KO/TKO,1,4:53,3 Rnd (5-5-5),Philippe Chartier,"April 25, 2015"
78f1457371e2ef6b,b4eeac608fc82f88,Yves Jabouin,2b074403b7c6cdb4,Thomas Almeida,Thomas Almeida,Bantamweight Bout,KO/TKO,1,4:18,3 Rnd (5-5-5),Yves Lavigne,"April 25, 2015"
591699203b264f6c,9fa3bd637edd9aa2,Patrick Cote,d512d9f204059f57,Joe Riggs,Patrick Cote,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,"April 25, 2015"
6b532f492e98d22f,4c2d90e335e6df19,Alexis Davis,36df8e119aec6175,Sarah Kaufman,Alexis Davis,Women's Bantamweight Bout,Submission,2,3:07,3 Rnd (5-5-5),Jerin Valel,"April 25, 2015"
48f23cc8cc5ad9a9,c03a5022f8439f2a,Chad Laprise,a331233f597090a5,Bryan Barberena,Chad Laprise,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Philippe Chartier,"April 25, 2015"
0590fb4acc06fa93,55ee431411ccf07a,Olivier Aubin-Mercier,49f4b511932f71e9,David Michaud,Olivier Aubin-Mercier,Lightweight Bout,Submission,3,1:35,3 Rnd (5-5-5),Yves Lavigne,"April 25, 2015"
059dcd0b3b8e0a3f,49858bf46dabf6fb,Nordine Taleb,e5ecaf884b6da2bc,Chris Clements,Nordine Taleb,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,"April 25, 2015"
71e123d40fff9edb,ffdeb4fbea09ce75,Jessica Rakoczy,46a2f24feb258ae0,Valerie Letourneau,Valerie Letourneau,Women's Strawweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jerin Valel,"April 25, 2015"
ab475a3a4487d6d3,4a57ebb14315b251,Randa Markos,e50cd77732d39967,Aisling Daly,Randa Markos,Women's Strawweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Philippe Chartier,"April 25, 2015"
5965800d88e0677c,f7a7f7118d4b01b6,Lyoto Machida,00e11b5c8b7bfeeb,Luke Rockhold,Luke Rockhold,Middleweight Bout,Submission,2,2:31,5 Rnd (5-5-5-5-5),Keith Peterson,"April 18, 2015"
f4717203e762d780,7a703c565ccaa18f,Jacare Souza,6c2030e0a143a94b,Chris Camozzi,Jacare Souza,Middleweight Bout,Submission,1,2:33,3 Rnd (5-5-5),Dan Miragliotta,"April 18, 2015"
f22d193f3ab42bc5,d247691a6c0e9034,Cub Swanson,150ff4cc642270b9,Max Holloway,Max Holloway,Featherweight Bout,Submission,3,3:58,3 Rnd (5-5-5),Gasper Oliver,"April 18, 2015"
e2b4130c7b1ff8bc,b6850671a008bf9a,Felice Herrig,4d5197f331c47290,Paige VanZant,Paige VanZant,Women's Strawweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Vitor Ribeiro,"April 18, 2015"
2bcb878e9d02b8f7,d1941565abf50b16,Jim Miller,08af939f41b5a57b,Beneil Dariush,Beneil Dariush,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Vitor Ribeiro,"April 18, 2015"
c19f394f3c237789,50db8711c70196cd,Ovince Saint Preux,e51e5cb722bd47a8,Patrick Cummins,Ovince Saint Preux,Light Heavyweight Bout,KO/TKO,1,4:54,3 Rnd (5-5-5),Dan Miragliotta,"April 18, 2015"
6b92396d42918366,5e4eec08896c9423,Corey Anderson,fcd448a2fe1a23cc,Gian Villante,Gian Villante,Light Heavyweight Bout,KO/TKO,3,4:18,3 Rnd (5-5-5),Liam Kerrigan,"April 18, 2015"
2230a5dbc0907859,48e093ea1f43a053,Takeya Mizugaki,cb696ebfb6598724,Aljamain Sterling,Aljamain Sterling,Bantamweight Bout,Submission,3,2:11,3 Rnd (5-5-5),Gasper Oliver,"April 18, 2015"
bd246b9789f88e1c,6c7e25571490aa3b,George Sullivan,4b47e71384a9522f,Tim Means,Tim Means,Welterweight Bout,Submission,3,3:41,3 Rnd (5-5-5),Keith Peterson,"April 18, 2015"
4785bf265d05d85f,c2e3e67b5911bfb7,Diego Brandao,893d51aaf024eddd,Jimy Hettes,Diego Brandao,Featherweight Bout,TKO - Doctor's Stoppage,1,5:00,3 Rnd (5-5-5),Dan Miragliotta,"April 18, 2015"
642a8cc1195c5198,8cad40a75e5c97f5,Eddie Gordon,dfae5da5676e4194,Chris Dempsey,Chris Dempsey,Middleweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Liam Kerrigan,"April 18, 2015"
6a7892754af30685,270b89c00ef0c55c,Gabriel Gonzaga,c32fb8c0f6471a4d,Mirko Filipovic,Mirko Filipovic,Heavyweight Bout,KO/TKO,3,3:30,5 Rnd (5-5-5-5-5),Leon Roberts,"April 11, 2015"
b2bb725b17ab51b8,1e1dbd1cc5a7469e,Jimi Manuwa,99df7d0a2a08a8a8,Jan Blachowicz,Jimi Manuwa,Light Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,"April 11, 2015"
63c08ecea35e8bee,9310418684bc896f,Pawel Pawlak,ec2d13a87d3d9541,Sheldon Westcott,Pawel Pawlak,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Grant Waterman,"April 11, 2015"
fe9a58e79d54695b,12f91bfa8f1f723b,Joanne Wood,b4192a975027aab6,Maryna Moroz,Maryna Moroz,Women's Strawweight Bout,Submission,1,1:30,3 Rnd (5-5-5),Lukasz Bosacki,"April 11, 2015"
ec0a1c09d1b113b8,fd5b6598a3b70c0a,Seth Baczynski,f1fac969a1d70b08,Leon Edwards,Leon Edwards,Welterweight Bout,KO/TKO,1,0:08,3 Rnd (5-5-5),Grant Waterman,"April 11, 2015"
badc8c379cc2e6ff,e17ac6410c8377f4,Bartosz Fabinski,f215cfbd4ba3c270,Garreth McLellan,Bartosz Fabinski,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,"April 11, 2015"
79e293137ef6421d,1bcaac2d99b90fce,Sergio Moraes,c575ab451e3c5b1d,Mickael Lebout,Sergio Moraes,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,"April 11, 2015"
439905344ee8035e,42a7e90605df3c8a,Damian Stasiak,3623bd267a2eef2e,Yaotzin Meza,Yaotzin Meza,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Leon Roberts,"April 11, 2015"
a39d0adbeffe49de,470fedbc8563ac47,Daniel Omielanczuk,c727c7d31c50c4cf,Anthony Hamilton,Anthony Hamilton,Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,"April 11, 2015"
6e652cbaaa406598,4fcf6e0c4e0e6664,Izabela Badurek,e76d9f656ceb82ab,Aleksandra Albu,Aleksandra Albu,Women's Strawweight Bout,Submission,2,3:34,3 Rnd (5-5-5),Grant Waterman,"April 11, 2015"
e8d336f4465e6640,5c2ce761399dc9c5,Marcin Bandel,31a13532e724ca2b,Stevie Ray,Stevie Ray,Lightweight Bout,KO/TKO,2,1:35,3 Rnd (5-5-5),Leon Roberts,"April 11, 2015"
8502afcf211973a9,8b1ed83b02303075,Taylor Lapilus,0d1c163b206e8c5f,Rocky Lee,Taylor Lapilus,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Lukasz Bosacki,"April 11, 2015"
bbebfc54abbb1d8b,b5b684eac99ae0a3,Chad Mendes,3974fa35c917af1d,Ricardo Lamas,Chad Mendes,Featherweight Bout,KO/TKO,1,2:45,5 Rnd (5-5-5-5-5),Dan Miragliotta,"April 04, 2015"
634dbcef5111f939,47b9e0e7703a4868,Jorge Masvidal,59279a7c978f7da0,Al Iaquinta,Al Iaquinta,Lightweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Keith Peterson,"April 04, 2015"
9eb92b670eebdcd4,c58f51dedb310998,Michael Chiesa,c76ec2bc3a57666a,Mitch Clarke,Michael Chiesa,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,"April 04, 2015"
cc7afab68363e076,3253b16d38ae087d,Julianna Pena,072a10e85f7d4bff,Milana Dudieva,Julianna Pena,Women's Bantamweight Bout,KO/TKO,1,3:59,3 Rnd (5-5-5),Keith Peterson,"April 04, 2015"
0c25bb24dbb63655,c47df9303d318c67,Clay Guida,960d6cae8879ba2b,Robert Peralta,Clay Guida,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mike King,"April 04, 2015"
12c600dc64edb403,029eaff01e6bb8f0,Dustin Poirier,f53d4f21d1b5f2dc,Diego Ferreira,Dustin Poirier,Lightweight Bout,KO/TKO,1,3:45,3 Rnd (5-5-5),Todd McGovern,"April 04, 2015"
8cf571afc2618df4,51a0c09cbe9b8472,Liz Carmouche,729d4bd5a6cd0a97,Lauren Murphy,Liz Carmouche,Women's Bantamweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Keith Peterson,"April 04, 2015"
85dcf9425d3c4e56,7d96bc577e5178b2,Gray Maynard,d06f8869449ba7bd,Alexander Yakovlev,Alexander Yakovlev,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Dan Miragliotta,"April 04, 2015"
f9373ab59b7a853b,2f5cbecbbe18bac4,Shamil Abdurakhimov,cc900af167fbedfd,Timothy Johnson,Timothy Johnson,Heavyweight Bout,KO/TKO,1,4:57,3 Rnd (5-5-5),Mike King,"April 04, 2015"
3845a6838fe00265,6dd758d34da8d254,Ron Stallings,9b75954db8db2a08,Justin Jones,Ron Stallings,Middleweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Todd McGovern,"April 04, 2015"
bc096e8ae14582ec,427b5953ac8e3a27,Demian Maia,4c7781da8c6cae93,Ryan LaFlare,Demian Maia,Welterweight Bout,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),John McCarthy,"March 21, 2015"
1641d396e409a350,5866fc86183a9fb8,Erick Silva,dd37fd509af89f15,Josh Koscheck,Erick Silva,Welterweight Bout,Submission,1,4:21,3 Rnd (5-5-5),Mario Yamasaki,"March 21, 2015"
0eac602503b48b1a,9c65736747ca92ec,Leonardo Santos,5331b25a60417ffb,Anthony Rocco Martin,Leonardo Santos,Lightweight Bout,Submission,2,2:29,3 Rnd (5-5-5),John McCarthy,"March 21, 2015"
fe5427398fd9d9dc,80fa8218c99f9c58,Amanda Nunes,8ef4a91ac694b7ce,Shayna Baszler,Amanda Nunes,Women's Bantamweight Bout,KO/TKO,1,1:56,3 Rnd (5-5-5),Mario Yamasaki,"March 21, 2015"
55c6d02e838dc60f,23024fdfc966410a,Gilbert Burns,57b10fca4f9c9a7a,Alex Oliveira,Gilbert Burns,Lightweight Bout,Submission,3,4:14,3 Rnd (5-5-5),Osiris Maia,"March 21, 2015"
9150344ed35f355d,fa37628269132d1a,Godofredo Pepey,8fd808923cffff82,Andre Fili,Godofredo Pepey,Featherweight Bout,Submission,1,3:14,3 Rnd (5-5-5),Eduardo Herdy,"March 21, 2015"
22a243c5fba0fb46,a8283a4f415e1eb9,Francisco Trinaldo,c136b2a8852da5bd,Akbarh Arreola,Francisco Trinaldo,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),John McCarthy,"March 21, 2015"
7259a1046143e632,6c7020b859c7a3ce,Edimilson Souza,44470bfd9483c7ad,Katsunori Kikuno,Edimilson Souza,Featherweight Bout,KO/TKO,1,1:31,3 Rnd (5-5-5),Osiris Maia,"March 21, 2015"
b068a4ee6d842606,159da492e000afbf,Leandro Silva,519e4fe37ce9ff75,Drew Dober,NC,Lightweight Bout,Overturned,2,2:45,3 Rnd (5-5-5),Eduardo Herdy,"March 21, 2015"
632f6960544caa3c,8bbc0cfc01bc1ba1,Leonardo Mafra,064b7dc68d786254,Cain Carrizosa,Leonardo Mafra,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mario Yamasaki,"March 21, 2015"
0c299ce3719d9ea2,ddf3e0ea10ea6d8c,Jorge de Oliveira,de45aaae23dfa392,Christos Giagos,Christos Giagos,Lightweight Bout,Submission,1,3:12,3 Rnd (5-5-5),Eduardo Herdy,"March 21, 2015"
c3ba8f1a4ddc0dc3,abd2109bc4cb0291,Bentley Syler,0ccab7c889ede9ea,Fredy Serrano,Fredy Serrano,Flyweight Bout,KO/TKO,3,1:34,3 Rnd (5-5-5),Osiris Maia,"March 21, 2015"
39e6cba2480c6d82,cbb682f5fcc44bfc,Anthony Pettis,6a2f7c151031653d,Rafael Dos Anjos,Rafael Dos Anjos,UFC Lightweight Title Bout,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Dan Miragliotta,"March 14, 2015"
bd52e19f2fbefdde,d910665038efc639,Carla Esparza,3d6749c4267da18f,Joanna Jedrzejczyk,Joanna Jedrzejczyk,UFC Women's Strawweight Title Bout,KO/TKO,2,4:17,5 Rnd (5-5-5-5-5),Don Turnage,"March 14, 2015"
66aa57912b5c5170,0941df56f6ac954b,Johny Hendricks,31123249b0bbf52e,Matt Brown,Johny Hendricks,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Kerry Hatley,"March 14, 2015"
7685da6f627bd98f,3f7c14c7eca7195d,Roy Nelson,b4ad3a06ee4d660c,Alistair Overeem,Alistair Overeem,Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,"March 14, 2015"
6b07c3a9a95493cf,b2e3aca4cd363477,Chris Cariaso,056c493bbd76a918,Henry Cejudo,Henry Cejudo,Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,"March 14, 2015"
0337fa731f5b02c1,4f732e58ed907eff,Ross Pearson,501b07aec9b8fc2d,Sam Stout,Ross Pearson,Lightweight Bout,KO/TKO,2,1:33,3 Rnd (5-5-5),Dan Miragliotta,"March 14, 2015"
27e421b97bf57d3d,34f88592c0ab7a54,Elias Theodorou,3a12a2f096a6d975,Roger Narvaez,Elias Theodorou,Middleweight Bout,KO/TKO,2,4:07,3 Rnd (5-5-5),Kerry Hatley,"March 14, 2015"
d61a7b593218234b,5f99b2bafb10305f,Daron Cruickshank,08af939f41b5a57b,Beneil Dariush,Beneil Dariush,Lightweight Bout,Submission,2,2:38,3 Rnd (5-5-5),Don Turnage,"March 14, 2015"
0027e179b743c86c,91ea901c458e95dd,Jared Rosholt,3aa794cbe1e3484b,Josh Copeland,Jared Rosholt,Heavyweight Bout,KO/TKO,3,3:12,3 Rnd (5-5-5),Dan Miragliotta,"March 14, 2015"
875304f54becda0e,de75d1c45a39e221,Sergio Pettis,20999e27ddd94bda,Ryan Benoit,Ryan Benoit,Flyweight Bout,KO/TKO,2,1:34,3 Rnd (5-5-5),Kerry Hatley,"March 14, 2015"
d4d6c5ff6bef93ce,33e00249ef08d3a4,Jake Lindsey,654ae722109a0d31,Joe Duffy,Joe Duffy,Lightweight Bout,KO/TKO,1,1:47,3 Rnd (5-5-5),Herb Dean,"March 14, 2015"
1cde536c460b1a0e,16b89be2f5c16fba,Larissa Pacheco,1d239d571e342453,Germaine de Randamie,Germaine de Randamie,Women's Bantamweight Bout,KO/TKO,2,2:02,3 Rnd (5-5-5),Don Turnage,"March 14, 2015"
e083c7ae1548e08a,8bdac25ce0bb874d,Ronda Rousey,3ecd936bd8814108,Cat Zingano,Ronda Rousey,UFC Women's Bantamweight Title Bout,Submission,1,0:14,5 Rnd (5-5-5-5-5),John McCarthy,"February 28, 2015"
31e62d34abc3a762,fc169c387b4b465d,Raquel Pennington,634e2fb70bde3fd5,Holly Holm,Holly Holm,Women's Bantamweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Herb Dean,"February 28, 2015"
618b581f14a37e06,d81ac739417d7f53,Jake Ellenberger,dd37fd509af89f15,Josh Koscheck,Jake Ellenberger,Welterweight Bout,Submission,2,4:20,3 Rnd (5-5-5),Jerin Valel,"February 28, 2015"
9f4bc2063685211c,cf65d56b0755ed3b,Alan Jouban,303a05a7aa3ff761,Richard Walsh,Alan Jouban,Welterweight Bout,KO/TKO,1,2:19,3 Rnd (5-5-5),John McCarthy,"February 28, 2015"
ffea776913451b6d,22a92d7f62195791,Tony Ferguson,75e5fec9f72910ef,Gleison Tibau,Tony Ferguson,Lightweight Bout,Submission,1,2:37,3 Rnd (5-5-5),Herb Dean,"February 28, 2015"
fe49ef11584415d0,179f1948dc234f1f,Mark Munoz,1c86754617d9813a,Roan Carneiro,Roan Carneiro,Middleweight Bout,Submission,1,1:40,3 Rnd (5-5-5),Jerin Valel,"February 28, 2015"
28255055879685bc,72c4b253d2f5ebf2,Roman Salazar,4834ff149dc9542a,Norifumi Yamamoto,NC,Bantamweight Bout,Could Not Continue,2,2:37,3 Rnd (5-5-5),John McCarthy,"February 28, 2015"
203b3098d892c3b1,e9213f53ddeca978,Dhiego Lima,4b47e71384a9522f,Tim Means,Tim Means,Welterweight Bout,KO/TKO,1,2:17,3 Rnd (5-5-5),Herb Dean,"February 28, 2015"
f3e1c02ce14bccfe,d3df1add9d9a7efb,Derrick Lewis,7e208569469c8bc8,Ruan Potts,Derrick Lewis,Heavyweight Bout,KO/TKO,2,3:18,3 Rnd (5-5-5),Jerin Valel,"February 28, 2015"
adc1038ed2e76391,8f6a18831a120817,James Krause,777dea713da2441d,Valmir Lazaro,Valmir Lazaro,Lightweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),John McCarthy,"February 28, 2015"
5c827dd56a08f700,4638cc6479cc0afe,Masio Fullen,e4e0f310b3cf23a8,Alex Torres,Masio Fullen,Featherweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Herb Dean,"February 28, 2015"
223f9a750428e1d0,8349d55cdecd393a,Antonio Silva,1ff9589f9065a9ed,Frank Mir,Frank Mir,Heavyweight Bout,KO/TKO,1,1:40,5 Rnd (5-5-5-5-5),Mario Yamasaki,"February 22, 2015"
